order_id,order_date,delivery_date,customer_id,customer_name,segment,city,region,category,sub_category,product_name,payment_mode,quantity,unit_price,discount,revenue,profit,shipping_cost,order_status,year,month
ORD-2023-102148,2023-11-10,2023-11-13,CUST-2994,Pooja Chauhan,B2B,Patna,East,Clothing,Apparel,Levis Jeans,Credit Card,5,1516.88,0.05,7205.18,659.71,137.5,Returned,2023,11
ORD-2023-102149,2023-11-10,2023-11-15,CUST-9632,Arjun Reddy,Retail,Mumbai,West,Books,Education,Deep Work,Credit Card,3,756.11,0.15,1928.08,324.91,67.68,Delivered,2023,11
ORD-2023-102150,2023-11-10,2023-11-17,CUST-8604,Anjali Patel,Retail,Mumbai,West,Clothing,Apparel,UCB Shirt,UPI,1,2388.84,0.05,2269.4,440.84,181.69,Delivered,2023,11
ORD-2023-102151,2023-11-11,2023-11-15,CUST-5369,Deepak Agarwal,Retail,Surat,West,Electronics,Gadgets,HP Pavilion,Credit Card,2,8478.78,0.05,16109.68,2065.19,152.2,Delivered,2023,11
ORD-2023-102152,2023-11-11,2023-11-19,CUST-4696,Sanjay Tiwari,Retail,Pune,West,Home & Kitchen,Appliances,Pigeon Induction,Debit Card,1,2599.69,0.0,2599.69,302.06,160.28,Delivered,2023,11
ORD-2023-102153,2023-11-11,2023-11-18,CUST-6167,Anjali Patel,Retail,Kolkata,East,Books,Education,Rich Dad Poor Dad,Credit Card,1,616.2,0.2,492.96,24.94,152.06,Delivered,2023,11
ORD-2023-102154,2023-11-11,2023-11-17,CUST-9553,Arjun Reddy,Wholesale,Lucknow,North,Electronics,Gadgets,HP Pavilion,Credit Card,3,19189.36,0.05,54689.68,7005.71,97.7,Delivered,2023,11
ORD-2023-102155,2023-11-11,2023-11-13,CUST-8566,Priya Singh,Retail,Indore,Central,Electronics,Gadgets,Sony Headphones,Credit Card,4,4915.87,0.0,19663.48,2877.95,123.11,Delivered,2023,11
ORD-2023-102156,2023-11-11,2023-11-19,CUST-5811,Neha Gupta,Retail,Delhi,North,Electronics,Gadgets,Sony Headphones,Debit Card,5,15439.17,0.0,77195.85,20589.66,132.04,Delivered,2023,11
ORD-2023-102157,2023-11-11,2023-11-15,CUST-1123,Priya Singh,Retail,Jaipur,North,Clothing,Apparel,Manyavar Sherwani,Debit Card,1,2618.03,0.0,2618.03,847.1,76.73,Delivered,2023,11
ORD-2023-102158,2023-11-12,2023-11-18,CUST-9156,Priya Singh,Retail,Surat,West,Clothing,Apparel,Fabindia Kurta,Credit Card,2,2228.7,0.0,4457.4,1030.19,151.4,Delivered,2023,11
ORD-2023-102159,2023-11-12,2023-11-17,CUST-2606,Deepak Agarwal,Wholesale,Mumbai,West,Home & Kitchen,Appliances,Prestige Cooker,Credit Card,3,8507.19,0.25,19141.18,2427.59,164.28,Delivered,2023,11
ORD-2023-102160,2023-11-12,2023-11-21,CUST-1389,Meera Iyer,Wholesale,Lucknow,North,Home & Kitchen,Appliances,Tupperware Set,Debit Card,2,3668.93,0.1,6604.07,887.72,133.01,Delivered,2023,11
ORD-2023-102161,2023-11-12,2023-11-15,CUST-2216,Pooja Chauhan,Retail,Pune,West,Home & Kitchen,Appliances,Philips Mixer,Cash on Delivery,1,2129.89,0.2,1703.91,25.16,144.8,Delivered,2023,11
ORD-2023-102162,2023-11-12,2023-11-19,CUST-2796,Deepak Agarwal,Wholesale,Jaipur,North,Clothing,Apparel,UCB Shirt,Cash on Delivery,2,2166.44,0.1,3899.59,561.68,127.16,Delivered,2023,11
ORD-2023-102163,2023-11-12,2023-11-19,CUST-8654,Deepak Agarwal,B2B,Indore,Central,Books,Education,The Alchemist,UPI,3,386.97,0.15,986.77,148.36,39.15,Delivered,2023,11
ORD-2023-102164,2023-11-13,2023-11-17,CUST-8937,Rohit Verma,Retail,Indore,Central,Clothing,Apparel,Allen Solly Trousers,Debit Card,4,1437.46,0.25,4312.38,524.65,140.07,Delivered,2023,11
ORD-2023-102165,2023-11-13,2023-11-19,CUST-8487,Arjun Reddy,Retail,Nagpur,Central,Beauty,Personal Care,WOW Shampoo,UPI,1,924.38,0.0,924.38,299.4,50.27,Delivered,2023,11
ORD-2023-102166,2023-11-13,2023-11-22,CUST-9323,Rohit Verma,Retail,Pune,West,Home & Kitchen,Appliances,Kent RO Purifier,Cash on Delivery,3,1885.09,0.05,5372.51,145.43,115.58,Delivered,2023,11
ORD-2023-102167,2023-11-13,2023-11-18,CUST-3389,Rahul Sharma,Wholesale,Jaipur,North,Electronics,Gadgets,Dell Laptop,Credit Card,4,5927.45,0.05,22524.31,1832.41,119.58,Delivered,2023,11
ORD-2023-102168,2023-11-13,2023-11-15,CUST-2086,Sunita Joshi,Retail,Bangalore,South,Home & Kitchen,Appliances,Prestige Cooker,Credit Card,3,7485.89,0.05,21334.79,4597.77,62.4,Returned,2023,11
ORD-2023-102169,2023-11-13,2023-11-16,CUST-6577,Rohit Verma,Wholesale,Jaipur,North,Clothing,Apparel,Zara Dress,Credit Card,3,2725.92,0.0,8177.76,1623.91,85.91,Cancelled,2023,11
ORD-2023-102170,2023-11-13,2023-11-22,CUST-7594,Priya Singh,Retail,Hyderabad,South,Home & Kitchen,Appliances,Pigeon Induction,Net Banking,2,6324.91,0.05,12017.33,1977.93,146.45,Delivered,2023,11
ORD-2023-102171,2023-11-14,2023-11-19,CUST-9062,Kavya Nair,Retail,Nagpur,Central,Electronics,Gadgets,iPhone 15,Debit Card,2,5724.73,0.05,10876.99,1017.78,136.33,Delivered,2023,11
ORD-2023-102172,2023-11-14,2023-11-20,CUST-4579,Meera Iyer,Retail,Kolkata,East,Electronics,Gadgets,iPhone 15,UPI,3,6913.29,0.0,20739.87,2969.14,167.02,Delivered,2023,11
ORD-2023-102173,2023-11-14,2023-11-22,CUST-4689,Vikram Mehta,B2B,Mumbai,West,Beauty,Personal Care,WOW Shampoo,UPI,5,1098.24,0.1,4942.08,1249.69,159.32,Delivered,2023,11
ORD-2023-102174,2023-11-14,2023-11-18,CUST-7216,Meera Iyer,Retail,Patna,East,Electronics,Gadgets,Dell Laptop,Net Banking,4,11558.88,0.15,39300.19,6946.43,118.42,Delivered,2023,11
ORD-2023-102175,2023-11-14,2023-11-16,CUST-5232,Sanjay Tiwari,Retail,Indore,Central,Books,Education,Deep Work,UPI,3,854.46,0.25,1922.54,101.4,188.43,Delivered,2023,11
ORD-2023-102176,2023-11-14,2023-11-22,CUST-2800,Vikram Mehta,Wholesale,Ahmedabad,West,Electronics,Gadgets,OnePlus 12,Credit Card,5,16531.38,0.15,70258.37,9779.29,89.01,Delivered,2023,11
ORD-2023-102177,2023-11-14,2023-11-19,CUST-1318,Priya Singh,Retail,Bangalore,South,Home & Kitchen,Appliances,Bajaj Fan,UPI,5,6117.61,0.15,25999.84,2137.52,168.73,Delivered,2023,11
ORD-2023-102178,2023-11-15,2023-11-24,CUST-4865,Priya Singh,Retail,Lucknow,North,Home & Kitchen,Appliances,Havells Geyser,Cash on Delivery,2,3984.5,0.2,6375.2,189.89,181.17,Cancelled,2023,11
ORD-2023-102179,2023-11-15,2023-11-17,CUST-5756,Sunita Joshi,Retail,Nagpur,Central,Clothing,Apparel,Puma Sneakers,Debit Card,4,2644.87,0.2,8463.58,636.22,74.28,Delivered,2023,11
ORD-2023-102180,2023-11-15,2023-11-17,CUST-3297,Neha Gupta,Retail,Bangalore,South,Clothing,Apparel,H&M Jacket,Credit Card,1,2321.53,0.05,2205.45,327.7,91.0,Delivered,2023,11
ORD-2023-102181,2023-11-15,2023-11-19,CUST-4242,Meera Iyer,Retail,Mumbai,West,Electronics,Gadgets,Boat Earbuds,Credit Card,1,8657.4,0.0,8657.4,1625.83,191.07,Delivered,2023,11
ORD-2023-102182,2023-11-15,2023-11-18,CUST-2176,Sunita Joshi,Retail,Lucknow,North,Electronics,Gadgets,Samsung Galaxy S24,UPI,1,16174.18,0.05,15365.47,1708.76,121.84,Delivered,2023,11
ORD-2023-102183,2023-11-15,2023-11-18,CUST-6543,Meera Iyer,Retail,Nagpur,Central,Clothing,Apparel,Nike T-Shirt,Credit Card,4,1235.61,0.2,3953.95,-55.33,108.41,Delivered,2023,11
ORD-2023-102184,2023-11-15,2023-11-20,CUST-4388,Rahul Sharma,Retail,Pune,West,Home & Kitchen,Appliances,Tupperware Set,Cash on Delivery,1,2760.96,0.05,2622.91,431.27,166.24,Delivered,2023,11
ORD-2023-102185,2023-11-16,2023-11-20,CUST-6650,Priya Singh,Retail,Jaipur,North,Beauty,Personal Care,Forest Essentials Oil,UPI,1,1260.48,0.2,1008.38,222.06,85.42,Delivered,2023,11
ORD-2023-102186,2023-11-16,2023-11-19,CUST-5495,Neha Gupta,Retail,Hyderabad,South,Beauty,Personal Care,Minimalist Moisturizer,UPI,2,1369.02,0.05,2601.14,644.81,102.09,Delivered,2023,11
ORD-2023-102187,2023-11-16,2023-11-18,CUST-8496,Rahul Sharma,Retail,Lucknow,North,Books,Education,Ikigai,UPI,1,367.14,0.2,293.71,44.03,164.47,Delivered,2023,11
ORD-2023-102188,2023-11-16,2023-11-23,CUST-7963,Vikram Mehta,Retail,Hyderabad,South,Books,Education,Deep Work,Credit Card,2,571.37,0.1,1028.47,48.98,117.98,Delivered,2023,11
ORD-2023-102189,2023-11-16,2023-11-18,CUST-3019,Rahul Sharma,B2B,Ahmedabad,West,Home & Kitchen,Appliances,Havells Geyser,UPI,2,4203.74,0.1,7566.73,717.57,37.76,Delivered,2023,11
ORD-2023-102190,2023-11-16,2023-11-25,CUST-2478,Arjun Reddy,Retail,Bangalore,South,Electronics,Gadgets,Sony Headphones,UPI,1,19437.98,0.1,17494.18,5071.47,173.36,Delivered,2023,11
ORD-2023-102191,2023-11-16,2023-11-24,CUST-9735,Sanjay Tiwari,Retail,Surat,West,Beauty,Personal Care,Himalaya Face Wash,Credit Card,1,335.54,0.0,335.54,66.42,163.93,Delivered,2023,11
ORD-2023-102192,2023-11-17,2023-11-25,CUST-7867,Rahul Sharma,Retail,Kolkata,East,Home & Kitchen,Appliances,Havells Geyser,UPI,1,3554.16,0.1,3198.74,657.12,87.51,Delivered,2023,11
ORD-2023-102193,2023-11-17,2023-11-19,CUST-7098,Anjali Patel,Retail,Surat,West,Home & Kitchen,Appliances,Milton Bottle,Debit Card,1,8308.32,0.15,7062.07,1003.85,40.97,Delivered,2023,11
ORD-2023-102194,2023-11-17,2023-11-20,CUST-8642,Meera Iyer,B2B,Surat,West,Electronics,Gadgets,Samsung Galaxy S24,UPI,4,4583.88,0.05,17418.74,1801.27,91.4,Returned,2023,11
ORD-2023-102195,2023-11-17,2023-11-19,CUST-9413,Sunita Joshi,Wholesale,Mumbai,West,Clothing,Apparel,Adidas Hoodie,UPI,3,2895.91,0.1,7818.96,1324.44,92.16,Delivered,2023,11
ORD-2023-102196,2023-11-17,2023-11-21,CUST-2209,Amit Kumar,Retail,Pune,West,Clothing,Apparel,Allen Solly Trousers,Credit Card,2,1901.01,0.15,3231.72,29.12,198.4,Returned,2023,11
ORD-2023-102197,2023-11-17,2023-11-22,CUST-3635,Deepak Agarwal,Retail,Chennai,South,Beauty,Personal Care,Nykaa Lipstick,Cash on Delivery,4,1093.77,0.05,4156.33,460.74,149.96,Delivered,2023,11
ORD-2023-102198,2023-11-17,2023-11-26,CUST-7830,Pooja Chauhan,Retail,Delhi,North,Clothing,Apparel,Zara Dress,UPI,2,2976.99,0.0,5953.98,525.39,49.8,Delivered,2023,11
ORD-2023-102199,2023-11-18,2023-11-22,CUST-2210,Meera Iyer,Retail,Chennai,South,Clothing,Apparel,Manyavar Sherwani,Credit Card,1,2093.53,0.0,2093.53,524.07,31.36,Delivered,2023,11
ORD-2023-102200,2023-11-18,2023-11-24,CUST-1017,Rohit Verma,B2B,Bhopal,Central,Beauty,Personal Care,Dove Body Lotion,Credit Card,5,500.01,0.05,2375.05,128.6,156.59,Delivered,2023,11
ORD-2023-102201,2023-11-18,2023-11-22,CUST-8164,Deepak Agarwal,B2B,Bhopal,Central,Electronics,Gadgets,iPad Air,UPI,2,18396.61,0.1,33113.9,1293.71,176.32,Delivered,2023,11
ORD-2023-102202,2023-11-18,2023-11-20,CUST-4512,Sanjay Tiwari,Wholesale,Pune,West,Clothing,Apparel,UCB Shirt,UPI,1,1975.63,0.15,1679.29,229.16,188.59,Delivered,2023,11
ORD-2023-102203,2023-11-18,2023-11-26,CUST-8577,Amit Kumar,B2B,Ahmedabad,West,Electronics,Gadgets,Sony Headphones,Credit Card,3,5170.23,0.2,12408.55,1321.25,184.73,Delivered,2023,11
ORD-2023-102204,2023-11-18,2023-11-25,CUST-9568,Priya Singh,Retail,Nagpur,Central,Home & Kitchen,Appliances,Prestige Cooker,Credit Card,2,2917.93,0.0,5835.86,903.21,42.14,Delivered,2023,11
ORD-2023-102205,2023-11-18,2023-11-20,CUST-8811,Ravi Mishra,Retail,Hyderabad,South,Beauty,Personal Care,WOW Shampoo,Credit Card,5,700.32,0.25,2626.2,-12.12,121.99,Delivered,2023,11
ORD-2023-102206,2023-11-19,2023-11-25,CUST-1757,Kavya Nair,Retail,Mumbai,West,Electronics,Gadgets,Boat Earbuds,UPI,5,19623.53,0.2,78494.12,-3754.83,120.11,Delivered,2023,11
ORD-2023-102207,2023-11-19,2023-11-24,CUST-6137,Vikram Mehta,Retail,Indore,Central,Beauty,Personal Care,WOW Shampoo,UPI,2,1370.63,0.05,2604.2,404.17,123.99,Delivered,2023,11
ORD-2023-102208,2023-11-19,2023-11-22,CUST-4102,Vikram Mehta,Wholesale,Surat,West,Electronics,Gadgets,Canon Camera,UPI,5,8150.62,0.0,40753.1,11865.78,149.55,Delivered,2023,11
ORD-2023-102209,2023-11-19,2023-11-27,CUST-6957,Kavya Nair,Wholesale,Delhi,North,Beauty,Personal Care,Dove Body Lotion,UPI,2,1168.28,0.0,2336.56,560.9,144.59,Delivered,2023,11
ORD-2023-102210,2023-11-19,2023-11-28,CUST-9190,Sunita Joshi,B2B,Bangalore,South,Books,Education,The Alchemist,Cash on Delivery,3,656.35,0.2,1575.24,263.82,72.02,Delivered,2023,11
ORD-2023-102211,2023-11-19,2023-11-27,CUST-1196,Rohit Verma,Retail,Indore,Central,Books,Education,Atomic Habits,UPI,1,827.34,0.0,827.34,165.88,58.16,Delivered,2023,11
ORD-2023-102212,2023-11-20,2023-11-27,CUST-5667,Sunita Joshi,Retail,Nagpur,Central,Electronics,Gadgets,iPad Air,Credit Card,3,8589.16,0.1,23190.73,1176.42,167.05,Delivered,2023,11
ORD-2023-102213,2023-11-20,2023-11-25,CUST-7893,Pooja Chauhan,Retail,Ahmedabad,West,Beauty,Personal Care,Himalaya Face Wash,Debit Card,5,1488.52,0.05,7070.47,1660.38,121.46,Delivered,2023,11
ORD-2023-102214,2023-11-20,2023-11-24,CUST-2392,Rohit Verma,Wholesale,Mumbai,West,Home & Kitchen,Appliances,IKEA Shelf,Credit Card,5,5195.17,0.1,23378.26,4622.81,175.52,Returned,2023,11
ORD-2023-102215,2023-11-20,2023-11-22,CUST-1121,Anjali Patel,B2B,Patna,East,Clothing,Apparel,UCB Shirt,Credit Card,2,2158.58,0.15,3669.59,292.87,81.73,Delivered,2023,11
ORD-2023-102216,2023-11-20,2023-11-26,CUST-3472,Vikram Mehta,Retail,Delhi,North,Books,Education,Deep Work,Credit Card,3,730.2,0.05,2081.07,309.85,182.21,Delivered,2023,11
ORD-2023-102217,2023-11-20,2023-11-29,CUST-1258,Rohit Verma,Retail,Pune,West,Electronics,Gadgets,HP Pavilion,UPI,2,8271.78,0.0,16543.56,5683.31,107.28,Delivered,2023,11
ORD-2023-102218,2023-11-20,2023-11-22,CUST-2750,Amit Kumar,Wholesale,Indore,Central,Beauty,Personal Care,WOW Shampoo,UPI,1,970.76,0.3,679.53,115.82,49.54,Returned,2023,11
ORD-2023-102219,2023-11-21,2023-11-29,CUST-8238,Pooja Chauhan,Retail,Delhi,North,Electronics,Gadgets,OnePlus 12,Net Banking,5,12337.26,0.25,46264.73,9233.02,190.02,Delivered,2023,11
ORD-2023-102220,2023-11-21,2023-11-23,CUST-6445,Neha Gupta,Wholesale,Patna,East,Home & Kitchen,Appliances,Havells Geyser,Debit Card,5,2496.46,0.15,10609.96,899.93,135.56,Delivered,2023,11
ORD-2023-102221,2023-11-21,2023-11-24,CUST-2049,Pooja Chauhan,Retail,Kolkata,East,Clothing,Apparel,Zara Dress,UPI,1,1695.4,0.05,1610.63,102.77,54.54,Delivered,2023,11
ORD-2023-102222,2023-11-21,2023-11-24,CUST-3695,Priya Singh,Retail,Jaipur,North,Electronics,Gadgets,Canon Camera,Credit Card,2,17707.88,0.05,33644.97,7019.22,139.13,Delivered,2023,11
ORD-2023-102223,2023-11-21,2023-11-30,CUST-8684,Deepak Agarwal,Wholesale,Bhopal,Central,Electronics,Gadgets,Boat Earbuds,UPI,4,15589.27,0.05,59239.23,13471.65,94.34,Delivered,2023,11
ORD-2023-102224,2023-11-21,2023-11-30,CUST-4678,Ravi Mishra,B2B,Pune,West,Electronics,Gadgets,JBL Speaker,Cash on Delivery,3,16802.1,0.2,40325.04,5854.62,161.39,Delivered,2023,11
ORD-2023-102225,2023-11-21,2023-11-27,CUST-4367,Deepak Agarwal,Retail,Delhi,North,Clothing,Apparel,Allen Solly Trousers,Credit Card,2,1258.18,0.05,2390.54,100.16,65.68,Returned,2023,11
ORD-2023-102226,2023-11-22,2023-11-25,CUST-4484,Meera Iyer,Wholesale,Bhopal,Central,Clothing,Apparel,Allen Solly Trousers,UPI,4,712.3,0.0,2849.2,915.84,49.25,Delivered,2023,11
ORD-2023-102227,2023-11-22,2023-12-01,CUST-2130,Meera Iyer,Wholesale,Lucknow,North,Home & Kitchen,Appliances,Milton Bottle,Cash on Delivery,1,3739.94,0.0,3739.94,248.43,165.3,Delivered,2023,11
ORD-2023-102228,2023-11-22,2023-11-24,CUST-2943,Pooja Chauhan,Wholesale,Chennai,South,Electronics,Gadgets,Samsung Galaxy S24,Credit Card,5,8286.33,0.3,29002.16,626.84,122.86,Delivered,2023,11
ORD-2023-102229,2023-11-22,2023-11-30,CUST-5921,Anjali Patel,Wholesale,Lucknow,North,Electronics,Gadgets,Dell Laptop,UPI,3,5232.06,0.25,11772.14,920.06,152.2,Delivered,2023,11
ORD-2023-102230,2023-11-22,2023-11-28,CUST-3294,Anjali Patel,Retail,Jaipur,North,Home & Kitchen,Appliances,Milton Bottle,Credit Card,2,4916.08,0.2,7865.73,1070.64,101.94,Cancelled,2023,11
ORD-2023-102231,2023-11-22,2023-11-24,CUST-3615,Arjun Reddy,Wholesale,Nagpur,Central,Electronics,Gadgets,OnePlus 12,Debit Card,1,18402.38,0.0,18402.38,4987.39,53.61,Delivered,2023,11
ORD-2023-102232,2023-11-22,2023-11-24,CUST-6885,Sanjay Tiwari,Retail,Jaipur,North,Beauty,Personal Care,WOW Shampoo,Debit Card,3,502.28,0.15,1280.81,185.64,33.31,Delivered,2023,11
ORD-2023-102233,2023-11-23,2023-11-30,CUST-2043,Sunita Joshi,Retail,Ahmedabad,West,Beauty,Personal Care,WOW Shampoo,Debit Card,3,1053.85,0.05,3003.47,645.15,112.78,Delivered,2023,11
ORD-2023-102234,2023-11-23,2023-12-02,CUST-7854,Anjali Patel,Wholesale,Kolkata,East,Home & Kitchen,Appliances,Prestige Cooker,UPI,3,7463.89,0.25,16793.75,3426.06,105.18,Returned,2023,11
ORD-2023-102235,2023-11-23,2023-11-29,CUST-4959,Deepak Agarwal,Retail,Bhopal,Central,Home & Kitchen,Appliances,Bajaj Fan,UPI,5,8198.9,0.1,36895.05,7352.48,142.31,Returned,2023,11
ORD-2023-102236,2023-11-23,2023-11-27,CUST-9003,Vikram Mehta,Retail,Indore,Central,Beauty,Personal Care,Dove Body Lotion,UPI,1,1109.82,0.2,887.86,132.72,125.54,Delivered,2023,11
ORD-2023-102237,2023-11-23,2023-11-30,CUST-8886,Sunita Joshi,Wholesale,Lucknow,North,Electronics,Gadgets,iPad Air,Debit Card,4,11968.0,0.3,33510.4,-25.59,159.35,Delivered,2023,11
ORD-2023-102238,2023-11-23,2023-11-25,CUST-4656,Neha Gupta,Retail,Delhi,North,Electronics,Gadgets,JBL Speaker,Debit Card,1,4638.45,0.1,4174.6,1053.32,154.16,Delivered,2023,11
ORD-2023-102239,2023-11-23,2023-11-26,CUST-5203,Kavya Nair,Retail,Surat,West,Electronics,Gadgets,OnePlus 12,UPI,2,12879.95,0.0,25759.9,6451.44,155.54,Returned,2023,11
ORD-2023-102240,2023-11-24,2023-11-30,CUST-5054,Kavya Nair,Retail,Pune,West,Books,Education,Atomic Habits,Debit Card,5,283.74,0.0,1418.7,204.98,51.92,Delivered,2023,11
ORD-2023-102241,2023-11-24,2023-11-30,CUST-5608,Ravi Mishra,Wholesale,Delhi,North,Electronics,Gadgets,Samsung Galaxy S24,Cash on Delivery,1,10033.72,0.15,8528.66,503.04,71.16,Delivered,2023,11
ORD-2023-102242,2023-11-24,2023-11-28,CUST-4628,Rohit Verma,Retail,Mumbai,West,Home & Kitchen,Appliances,IKEA Shelf,Cash on Delivery,1,4616.12,0.0,4616.12,782.33,94.99,Delivered,2023,11
ORD-2023-102243,2023-11-24,2023-11-27,CUST-6557,Rahul Sharma,B2B,Pune,West,Beauty,Personal Care,Forest Essentials Oil,UPI,4,461.37,0.0,1845.48,133.42,86.28,Delivered,2023,11
ORD-2023-102244,2023-11-24,2023-11-28,CUST-8397,Arjun Reddy,Wholesale,Ahmedabad,West,Beauty,Personal Care,WOW Shampoo,Credit Card,3,1227.07,0.0,3681.21,967.52,100.94,Delivered,2023,11
ORD-2023-102245,2023-11-24,2023-11-28,CUST-1165,Arjun Reddy,Retail,Surat,West,Clothing,Apparel,Nike T-Shirt,UPI,5,1143.61,0.05,5432.15,683.88,166.65,Delivered,2023,11
ORD-2023-102246,2023-11-24,2023-11-26,CUST-3426,Pooja Chauhan,Retail,Kolkata,East,Electronics,Gadgets,Boat Earbuds,UPI,5,11099.85,0.0,55499.25,8752.84,98.15,Delivered,2023,11
ORD-2023-102247,2023-11-25,2023-12-01,CUST-7879,Vikram Mehta,B2B,Mumbai,West,Books,Education,Atomic Habits,Credit Card,3,988.41,0.0,2965.23,300.13,110.78,Delivered,2023,11
ORD-2023-102248,2023-11-25,2023-12-02,CUST-8731,Kavya Nair,Retail,Chennai,South,Home & Kitchen,Appliances,Havells Geyser,Credit Card,3,2460.1,0.1,6642.27,153.09,114.33,Cancelled,2023,11
ORD-2023-102249,2023-11-25,2023-11-27,CUST-6862,Arjun Reddy,Wholesale,Bangalore,South,Electronics,Gadgets,HP Pavilion,UPI,4,7938.1,0.05,30164.78,5717.72,179.58,Delivered,2023,11
ORD-2023-102250,2023-11-25,2023-12-01,CUST-4566,Rahul Sharma,Retail,Mumbai,West,Electronics,Gadgets,iPad Air,Cash on Delivery,3,13138.19,0.05,37443.84,1697.97,70.67,Delivered,2023,11
ORD-2023-102251,2023-11-25,2023-12-03,CUST-6479,Amit Kumar,B2B,Delhi,North,Beauty,Personal Care,Dove Body Lotion,Cash on Delivery,5,770.94,0.1,3469.23,681.27,107.67,Delivered,2023,11
ORD-2023-102252,2023-11-25,2023-12-02,CUST-5553,Rahul Sharma,Retail,Jaipur,North,Home & Kitchen,Appliances,Tupperware Set,Cash on Delivery,2,7598.57,0.1,13677.43,202.25,94.53,Delivered,2023,11
ORD-2023-102253,2023-11-26,2023-11-30,CUST-7549,Arjun Reddy,B2B,Lucknow,North,Books,Education,The Alchemist,UPI,3,457.22,0.0,1371.66,145.59,108.83,Delivered,2023,11
ORD-2023-102254,2023-11-26,2023-12-03,CUST-8076,Rahul Sharma,B2B,Ahmedabad,West,Beauty,Personal Care,WOW Shampoo,Cash on Delivery,3,397.83,0.1,1074.14,202.81,38.58,Delivered,2023,11
ORD-2023-102255,2023-11-26,2023-11-28,CUST-3990,Arjun Reddy,Wholesale,Kolkata,East,Home & Kitchen,Appliances,Havells Geyser,Debit Card,1,4610.59,0.3,3227.41,21.23,95.7,Returned,2023,11
ORD-2023-102256,2023-11-26,2023-12-05,CUST-3295,Sanjay Tiwari,Wholesale,Pune,West,Clothing,Apparel,Allen Solly Trousers,Debit Card,3,1707.23,0.15,4353.44,93.06,133.31,Delivered,2023,11
ORD-2023-102257,2023-11-26,2023-11-30,CUST-4894,Rohit Verma,Retail,Chennai,South,Clothing,Apparel,Adidas Hoodie,UPI,5,2880.15,0.05,13680.71,695.06,93.87,Delivered,2023,11
ORD-2023-102258,2023-11-26,2023-11-28,CUST-1226,Ravi Mishra,Wholesale,Mumbai,West,Clothing,Apparel,UCB Shirt,UPI,5,2914.8,0.0,14574.0,3114.18,86.92,Delivered,2023,11
ORD-2023-102259,2023-11-26,2023-12-04,CUST-3567,Priya Singh,Retail,Mumbai,West,Clothing,Apparel,Allen Solly Trousers,Net Banking,2,2879.78,0.05,5471.58,1482.89,34.4,Delivered,2023,11
ORD-2023-102260,2023-11-27,2023-11-29,CUST-7754,Anjali Patel,Wholesale,Mumbai,West,Books,Education,Psychology of Money,UPI,2,742.46,0.1,1336.43,85.8,161.46,Delivered,2023,11
ORD-2023-102261,2023-11-27,2023-11-29,CUST-1841,Arjun Reddy,Retail,Jaipur,North,Home & Kitchen,Appliances,Philips Mixer,UPI,2,4084.11,0.0,8168.22,2579.27,141.25,Delivered,2023,11
ORD-2023-102262,2023-11-27,2023-12-05,CUST-6496,Sanjay Tiwari,Retail,Hyderabad,South,Beauty,Personal Care,Nykaa Lipstick,Net Banking,5,495.72,0.1,2230.74,612.3,92.02,Delivered,2023,11
ORD-2023-102263,2023-11-27,2023-12-03,CUST-2839,Anjali Patel,Wholesale,Pune,West,Clothing,Apparel,Levis Jeans,UPI,3,727.62,0.2,1746.29,206.61,40.85,Delivered,2023,11
ORD-2023-102264,2023-11-27,2023-11-29,CUST-3153,Kavya Nair,Retail,Bangalore,South,Home & Kitchen,Appliances,Milton Bottle,UPI,3,6183.55,0.1,16695.59,651.47,127.18,Delivered,2023,11
ORD-2023-102265,2023-11-27,2023-12-05,CUST-6502,Meera Iyer,Retail,Kolkata,East,Home & Kitchen,Appliances,IKEA Shelf,Debit Card,4,4907.18,0.25,14721.54,2250.51,104.64,Delivered,2023,11
ORD-2023-102266,2023-11-27,2023-11-29,CUST-8911,Priya Singh,Wholesale,Bangalore,South,Home & Kitchen,Appliances,Philips Mixer,UPI,2,7068.08,0.2,11308.93,1289.98,151.53,Returned,2023,11
ORD-2023-102267,2023-11-28,2023-12-01,CUST-4479,Kavya Nair,B2B,Bangalore,South,Home & Kitchen,Appliances,Havells Geyser,UPI,5,3923.04,0.0,19615.2,3783.71,111.62,Returned,2023,11
ORD-2023-102268,2023-11-28,2023-11-30,CUST-9330,Ravi Mishra,Retail,Lucknow,North,Electronics,Gadgets,OnePlus 12,Credit Card,1,7026.01,0.0,7026.01,1521.21,54.89,Delivered,2023,11
ORD-2023-102269,2023-11-28,2023-12-07,CUST-9556,Rahul Sharma,Retail,Chennai,South,Clothing,Apparel,H&M Jacket,UPI,3,2784.02,0.15,7099.25,838.76,122.9,Delivered,2023,11
ORD-2023-102270,2023-11-28,2023-12-06,CUST-3199,Rohit Verma,Retail,Chennai,South,Electronics,Gadgets,JBL Speaker,Cash on Delivery,2,8928.17,0.0,17856.34,5441.43,42.29,Cancelled,2023,11
ORD-2023-102271,2023-11-28,2023-12-01,CUST-8135,Ravi Mishra,B2B,Chennai,South,Clothing,Apparel,Adidas Hoodie,Credit Card,1,1605.3,0.2,1284.24,264.88,163.88,Delivered,2023,11
ORD-2023-102272,2023-11-28,2023-12-07,CUST-4721,Vikram Mehta,Retail,Chennai,South,Clothing,Apparel,Levis Jeans,Net Banking,2,2540.28,0.1,4572.5,320.77,68.57,Delivered,2023,11
